台灣新聞,#genre#
公視戲劇,http://230taiwan.pendy.dpdns.org/li-4gtv-4gtv042/index.m3u8?proxy=true
半島國際新聞台,http://230taiwan.pendy.dpdns.org/li-litv-ftv10/index.m3u8?proxy=true
半島國際新聞台,http://230taiwan.pendy.dpdns.org/litv-ftv10/index.m3u8?proxy=true
台視財經台,http://230taiwan.pendy.dpdns.org/4gtv-4gtv056/index.m3u8?proxy=true
台灣戲劇台,http://230taiwan.pendy.dpdns.org/li-litv-longturn22/index.m3u8?proxy=true
台灣戲劇台,http://230taiwan.pendy.dpdns.org/litv-longturn22/index.m3u8?proxy=true
好消息,http://230taiwan.pendy.dpdns.org/li-litv-ftv16/index.m3u8?proxy=true
好消息,http://230taiwan.pendy.dpdns.org/litv-ftv16/index.m3u8?proxy=true
好消息,http://230taiwan.pendy.dpdns.org/of-litv-ftv16/index.m3u8?proxy=true
好消息2台,http://230taiwan.pendy.dpdns.org/li-litv-ftv17/index.m3u8?proxy=true
好消息2台,http://230taiwan.pendy.dpdns.org/litv-ftv17/index.m3u8?proxy=true
好消息2台,http://230taiwan.pendy.dpdns.org/of-litv-ftv17/index.m3u8?proxy=true
車迷 TV,http://230taiwan.pendy.dpdns.org/4gtv-live201/index.m3u8?proxy=true
幸福空間居家台,http://230taiwan.pendy.dpdns.org/4gtv-live206/index.m3u8?proxy=true
東森購物一台,http://230taiwan.pendy.dpdns.org/4gtv-4gtv102/index.m3u8?proxy=true
東森購物一台,http://230taiwan.pendy.dpdns.org/4gtv-live047/index.m3u8?proxy=true
東森購物一台,http://230taiwan.pendy.dpdns.org/of-4gtv-4gtv102/index.m3u8?proxy=true
東森購物二台,http://230taiwan.pendy.dpdns.org/4gtv-4gtv103/index.m3u8?proxy=true
東森購物二台,http://230taiwan.pendy.dpdns.org/4gtv-live046/index.m3u8?proxy=true
東森購物二台,http://230taiwan.pendy.dpdns.org/of-4gtv-4gtv103/index.m3u8?proxy=true
東森購物三台,http://230taiwan.pendy.dpdns.org/4gtv-live048/index.m3u8?proxy=true
東森購物四台,http://230taiwan.pendy.dpdns.org/4gtv-live049/index.m3u8?proxy=true
采昌影劇,http://230taiwan.pendy.dpdns.org/4gtv-4gtv049/index.m3u8?proxy=true
采昌影劇,http://230taiwan.pendy.dpdns.org/li-4gtv-4gtv049/index.m3u8?proxy=true
金光布袋戲,http://230taiwan.pendy.dpdns.org/4gtv-live144/index.m3u8?proxy=true
非凡商業,http://230taiwan.pendy.dpdns.org/4gtv-4gtv048/index.m3u8?proxy=true
客家電視,http://230taiwan.pendy.dpdns.org/4gtv-4gtv043/index.m3u8?proxy=true
客家電視,http://230taiwan.pendy.dpdns.org/li-4gtv-4gtv043/index.m3u8?proxy=true
原住民族電視台,http://230taiwan.pendy.dpdns.org/4gtv-live014/index.m3u8?proxy=true
時尚運動X,http://230taiwan.pendy.dpdns.org/4gtv-4gtv014/index.m3u8?proxy=true
時尚運動X,http://230taiwan.pendy.dpdns.org/li-4gtv-4gtv014/index.m3u8?proxy=true
國會頻道1,http://230taiwan.pendy.dpdns.org/4gtv-4gtv084/index.m3u8?proxy=true
國會頻道1,http://230taiwan.pendy.dpdns.org/li-4gtv-4gtv084/index.m3u8?proxy=true
國會頻道1,http://230taiwan.pendy.dpdns.org/of-4gtv-4gtv084/index.m3u8?proxy=true
國會頻道2,http://230taiwan.pendy.dpdns.org/4gtv-4gtv085/index.m3u8?proxy=true
國會頻道2,http://230taiwan.pendy.dpdns.org/li-4gtv-4gtv085/index.m3u8?proxy=true
國會頻道2,http://230taiwan.pendy.dpdns.org/of-4gtv-4gtv085/index.m3u8?proxy=true
第1商業台,http://230taiwan.pendy.dpdns.org/4gtv-4gtv104/index.m3u8?proxy=true
第1商業台,http://230taiwan.pendy.dpdns.org/li-4gtv-4gtv104/index.m3u8?proxy=true
博斯高球I,http://230taiwan.pendy.dpdns.org/litv-longturn05/index.m3u8?proxy=true
博斯高球II,http://230taiwan.pendy.dpdns.org/litv-longturn06/index.m3u8?proxy=true
博斯無限I,http://230taiwan.pendy.dpdns.org/litv-longturn10/index.m3u8?proxy=true
博斯無限II,http://230taiwan.pendy.dpdns.org/litv-longturn13/index.m3u8?proxy=true
博斯運動I,http://230taiwan.pendy.dpdns.org/litv-longturn07/index.m3u8?proxy=true
博斯運動II,http://230taiwan.pendy.dpdns.org/litv-longturn08/index.m3u8?proxy=true
博斯網球,http://230taiwan.pendy.dpdns.org/litv-longturn09/index.m3u8?proxy=true
博斯魅力,http://230taiwan.pendy.dpdns.org/litv-longturn04/index.m3u8?proxy=true
智林體育,http://230taiwan.pendy.dpdns.org/4gtv-4gtv101/index.m3u8?proxy=true
智林體育,http://230taiwan.pendy.dpdns.org/li-4gtv-4gtv101/index.m3u8?proxy=true
視納華仁紀實頻道,http://230taiwan.pendy.dpdns.org/4gtv-4gtv013/index.m3u8?proxy=true
視納華仁紀實頻道,http://230taiwan.pendy.dpdns.org/li-4gtv-4gtv013/index.m3u8?proxy=true
新唐人亞太台,http://230taiwan.pendy.dpdns.org/4gtv-live050/index.m3u8?proxy=true
經典卡通台,http://230taiwan.pendy.dpdns.org/4gtv-live022/index.m3u8?proxy=true
經典電影台,http://230taiwan.pendy.dpdns.org/4gtv-live021/index.m3u8?proxy=true
達文西,http://230taiwan.pendy.dpdns.org/4gtv-4gtv018/index.m3u8?proxy=true
達文西,http://230taiwan.pendy.dpdns.org/li-4gtv-4gtv018/index.m3u8?proxy=true
電影原聲台 CMusic,http://230taiwan.pendy.dpdns.org/4gtv-live031/index.m3u8?proxy=true
滾動力 Rollor,http://230taiwan.pendy.dpdns.org/4gtv-live012/index.m3u8?proxy=true
精選動漫台,http://230taiwan.pendy.dpdns.org/4gtv-live024/index.m3u8?proxy=true
影迷數位紀實台,http://230taiwan.pendy.dpdns.org/li-litv-ftv15/index.m3u8?proxy=true
影迷數位紀實台,http://230taiwan.pendy.dpdns.org/litv-ftv15/index.m3u8?proxy=true
歐洲光影,http://230taiwan.pendy.dpdns.org/4gtv-live157/index.m3u8?proxy=true
豬哥亮歌廳秀,http://230taiwan.pendy.dpdns.org/4gtv-4gtv006/index.m3u8?proxy=true
豬哥亮歌廳秀,http://230taiwan.pendy.dpdns.org/li-4gtv-4gtv006/index.m3u8?proxy=true
歷史頻道,http://230taiwan.pendy.dpdns.org/4gtv-live026/index.m3u8?proxy=true
戲劇免費看1台,http://230taiwan.pendy.dpdns.org/4gtv-live010/index.m3u8?proxy=true
韓國娛樂台,http://230taiwan.pendy.dpdns.org/4gtv-4gtv016/index.m3u8?proxy=true
韓國娛樂台,http://230taiwan.pendy.dpdns.org/li-4gtv-4gtv016/index.m3u8?proxy=true

央視衛視,#genre#

CCTV-1,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV1
CCTV-2,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV2
CCTV-3,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV3
CCTV-4,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV4
CCTV-5,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV5
CCTV-5+,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV5+
CCTV-6,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV6
CCTV-7,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV7
CCTV-8,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV8
CCTV-9,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV9
CCTV-10,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV10
CCTV-11,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV11
CCTV-12,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV12
CCTV-13,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV13
CCTV-14,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV14
CCTV-15,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV15
CCTV-16,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV16
CCTV-17,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV17


江苏卫视,http://qwt.zhibotv.top:2016/全网通.php?id=江苏卫视
浙江卫视,http://qwt.zhibotv.top:2016/全网通.php?id=浙江卫视
湖南卫视,http://qwt.zhibotv.top:2016/全网通.php?id=湖南卫视
北京卫视,http://qwt.zhibotv.top:2016/全网通.php?id=北京卫视
东方卫视,http://qwt.zhibotv.top:2016/全网通.php?id=东方卫视
山东卫视,http://qwt.zhibotv.top:2016/全网通.php?id=山东卫视
山西卫视,http://qwt.zhibotv.top:2016/全网通.php?id=山西卫视
广东卫视,http://qwt.zhibotv.top:2016/全网通.php?id=广东卫视
广西卫视,http://qwt.zhibotv.top:2016/全网通.php?id=广西卫视
云南卫视,http://qwt.zhibotv.top:2016/全网通.php?id=云南卫视
天津卫视,http://qwt.zhibotv.top:2016/全网通.php?id=天津卫视
东南卫视,http://qwt.zhibotv.top:2016/全网通.php?id=东南卫视
四川卫视,http://qwt.zhibotv.top:2016/全网通.php?id=四川卫视
宁夏卫视,http://qwt.zhibotv.top:2016/全网通.php?id=宁夏卫视
甘肃卫视,http://qwt.zhibotv.top:2016/全网通.php?id=甘肃卫视
吉林卫视,http://qwt.zhibotv.top:2016/全网通.php?id=吉林卫视
安徽卫视,http://qwt.zhibotv.top:2016/全网通.php?id=安徽卫视
江西卫视,http://qwt.zhibotv.top:2016/全网通.php?id=江西卫视
西藏卫视,http://qwt.zhibotv.top:2016/全网通.php?id=西藏卫视
辽宁卫视,http://qwt.zhibotv.top:2016/全网通.php?id=辽宁卫视
河北卫视,http://qwt.zhibotv.top:2016/全网通.php?id=河北卫视
河南卫视,http://qwt.zhibotv.top:2016/全网通.php?id=河南卫视
贵州卫视,http://qwt.zhibotv.top:2016/全网通.php?id=贵州卫视
重庆卫视,http://qwt.zhibotv.top:2016/全网通.php?id=重庆卫视
陕西卫视,http://qwt.zhibotv.top:2016/全网通.php?id=陕西卫视
海南卫视,http://qwt.zhibotv.top:2016/全网通.php?id=海南卫视
深圳卫视,http://qwt.zhibotv.top:2016/全网通.php?id=深圳卫视
厦门卫视,http://qwt.zhibotv.top:2016/全网通.php?id=厦门卫视
湖北卫视,http://qwt.zhibotv.top:2016/全网通.php?id=湖北卫视
内蒙古卫视,http://qwt.zhibotv.top:2016/全网通.php?id=内蒙古卫视
黑龙江卫视,http://qwt.zhibotv.top:2016/全网通.php?id=黑龙江卫视

